Column1;Column2;Column3;Column4;Column5;Column6;Column7
;SlHa1;SlHa2;SlHa3;Ctr1;Ctr2;Ctr3
PITA_18174;9.69218377843863;7.76114806666686;11.2094950725913;11.2592416800957;12.4275129624167;6.72776265682739
PITA_25343;24.6919920069746;4.35900096894988;15.152533540337;55.3053951326302;46.9701277319687;14.0369369012818
PITA_39738;61.0376811761195;78.8872858283125;59.201906137153;53.7741382641372;69.9659194340783;61.8788046831655
PITA_39725;7.49990411426799;5.20953774337912;11.3784824354947;8.10665400966892;14.2867471851405;2.2425875522758
PITA_00365;7.49990411426799;1.16948806484021;2.70379780645418;2.70221800322297;1.07639876052428;0.913646780556806
PITA_12903;2.53842908482917;2.44529322648408;2.87278516935757;1.80147866881532;0.880689894974413;0.332235192929748
PITA_03146;90.6911482125329;90.5821664767146;108.546216104942;82.0573533645376;89.8303692873901;98.1754995107404
PITA_10048;1.73074710329261;1.59475645205483;1.01392417742032;1.08088720128919;2.05494308827363;1.99341115757849
PITA_04859;6.46145585229242;5.7411232273974;4.78797528226261;4.23347487171599;6.94766472702037;4.40211630631915
PITA_07671;5.30762445009735;3.8274154849316;3.83038022581009;2.70221800322297;3.91417731099739;5.06658669217865
PITA_18297;0.46153256087803;0.531585484018278;2.59113956451859;1.44118293505225;1.56567092439896;2.15952875404336
PITA_29669;15.230574508975;6.37902580821934;14.5329132096912;8.73717154375428;5.96912039927102;1.82729356111361
PITA_27908;4.03840990768276;4.04004967853891;5.97088682258631;3.87317913795293;5.77341153372115;1.5781171664163
PITA_47130;130.267565307824;68.3618932447505;83.141782548466;595.11847824314;222.618834562977;124.006785761028
PITA_08787;1.96151338373163;0;4.78797528226261;2.34192226945991;2.64206968492324;0.664470385859495
PITA_26195;0.807681981536553;4.35900096894988;1.2392406612915;2.97243980354527;1.66352535717389;1.32894077171899
PITA_24770;6.46145585229242;6.6979770986303;7.49177308871679;8.82724547719505;5.77341153372115;8.555056217941
PITA_03529;6.23068957185341;8.71800193789976;4.56265879839143;2.97243980354527;8.70904451696919;7.97364463031394
PITA_40370;1.15383140219508;0.637902580821934;1.35189890322709;0.990813267848424;3.32705071434778;0.581411587627058
PITA_18913;88.3834854081428;47.3111080776267;99.5335567500945;96.3791087816194;80.6320526065462;109.139260877422
PITA_33192;23.0766280439015;28.2803477497724;23.6019016855063;20.6269307579354;26.2249879836825;30.4825789513043
PITA_24246;5.65377387075587;4.04004967853891;8.44936814516931;5.49450993988671;3.81632287822245;8.80423261263831
PITA_44139;26.8842716711453;21.4760535543384;23.7708890484097;19.0055999560016;19.6687409877619;15.8642304623954
PITA_07792;2.42304594460966;0.744219677625589;1.40822802419489;3.96325307139369;2.83777855047311;0
PITA_28328;3.46149420658523;2.55161032328773;2.64746868548638;2.97243980354527;0.684981029424543;1.24588197348655
PITA_47165;8.42296923602405;7.86746516347051;4.56265879839143;6.21510140741284;5.18628493707154;1.32894077171899
PITA_48212;0.230766280439015;2.12634193607311;0.281645604838977;1.44118293505225;0.782835462199478;1.24588197348655
PITA_15082;7.49990411426799;22.3265903287677;14.0822802419489;16.3033819527786;24.7571714920585;11.8774081472385
PITA_00008;1.61536396307311;2.97687871050236;1.07025329838811;1.17096113472996;0.880689894974413;1.24588197348655
PITA_13753;2.88457850548769;1.16948806484021;1.01392417742032;2.07170046913761;2.15279752104856;67.9420969541334
PITA_12485;6.69222213273144;10.4190754867582;10.8715203467845;8.82724547719505;8.70904451696919;6.39552746389764
PITA_15211;9.92295005887765;24.6655664584481;7.15379836291002;8.01658007622816;31.8026906518538;30.980931740699
PITA_14878;9.69218377843863;13.7149054876716;7.94240605645915;7.47613647558356;16.9288168700637;20.9308171545741
PITA_44654;2.42304594460966;4.14636677534257;4.67531704032702;3.60295733763063;1.66352535717389;6.56164506036251
PITA_30477;2.53842908482917;1.70107354885849;3.54873462097111;1.53125686849302;0.978544327749347;0.166117596464874
